length,gene.name,TSS,gene.body,condition,biotype,pausing_ratio,log2_pausing_ratio,baseMean_90min_0h,baseMean_8h_0h,promoter_type_NA,promoter_type_1,promoter_type_2,promoter_type_3,promoter_type_4,promoter_coordinate_1,promoter_coordinate_2,promoter_coordinate_3,promoter_coordinate_4
28541,CCNT1,0.917302375,0.1429949327,D8L4Y_8h,protein_coding,6.414929240356222,2.6814333518075233,138.66863615109926,137.6397454629038,NA,GC_box,Initiator,NA,NA,chr12:48716706-48716707,chr12:48716706-48716707,NA,NA
38356,SPMIP11,0.06008540909,0.08663116855,D8L4Y_8h,protein_coding,0.693577266654566,-0.5278714826918186,0.08787443303007159,0.13977907240705975,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
22896,ADCY6,0.4049140517,0.1192576668,D8L4Y_8h,protein_coding,3.395287385414453,1.7635336928691174,10.263379070535668,10.439362931391868,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
15148,CACNB3,0.07979142727,0.3090023105,D8L4Y_8h,protein_coding,0.2582227529007425,-1.9533119677866413,4.772799769571456,4.938053608734043,NA,GC_box,NA,NA,NA,chr12:48818795-48818796,NA,NA,NA
23087,DDX23,0.2165325,0.2022295986,D8L4Y_8h,protein_coding,1.0707260534512082,0.09858941203772503,47.971585016207165,46.769548718368036,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
8726,RND1,0.7818299762,0.07534852143,D8L4Y_8h,protein_coding,10.376182058546867,3.3752037930686463,1.928649521526222,1.4970665832491064,NA,CCAAT,GC_box,Initiator,TATA,chr12:48865869-48865870,chr12:48865869-48865870,chr12:48865869-48865870,chr12:48865869-48865870
27731,CCDC65,0.2356560909,0.1655031191,D8L4Y_8h,protein_coding,1.4238770373724032,0.5098245639780159,0.3077729644802794,0.3267434801457472,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6396,WNT10B,0.6316089571,0.09575838578,D8L4Y_8h,protein_coding,6.595860529135164,2.7215608930063704,3.09261099275715,3.0061062012495507,NA,GC_box,NA,NA,NA,chr12:48971670-48971671,NA,NA,NA
4299,WNT1,0.06872138333,0.06780767957,D8L4Y_8h,protein_coding,1.0134749303588357,0.01931040227860507,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4227,DDN,0.3633374,0.5221679158,D8L4Y_8h,protein_coding,0.6958248276195601,-0.5232039384294321,1.5660907891526092,1.511184644041335,NA,TATA,NA,NA,NA,chr12:48999374-48999375,NA,NA,NA
5350,RHEBL1,0.327601,0.1273453267,D8L4Y_8h,protein_coding,2.572540418163613,1.3631937440293043,0.8288873329517134,0.920149874789617,NA,CCAAT,GC_box,NA,NA,chr12:49069975-49069976,chr12:49069975-49069976,NA,NA
8146,DHH,0.2202908485,0.1110193284,D8L4Y_8h,protein_coding,1.984256720652257,0.9885986918799762,0.16249020376565798,0.1296765455660238,NA,GC_box,NA,NA,NA,chr12:49094800-49094801,NA,NA,NA
13765,LMBR1L,0.7608644545,0.1210184645,D8L4Y_8h,protein_coding,6.28717656965479,2.652412280467777,8.148355907313642,8.506303139615714,NA,CCAAT,GC_box,TATA,NA,chr12:49110846-49110847,chr12:49110846-49110847,chr12:49110846-49110847,NA
3616,TUBA1B,2.942274387,0.5894201354,D8L4Y_8h,protein_coding,4.991811799919721,2.3195635430862285,66.74143319692243,62.05367811027967,NA,GC_box,NA,NA,NA,chr12:49131394-49131395,NA,NA,NA
85865,TUBA1C,0.9729227093,0.4250918281,D8L4Y_8h,protein_coding,2.2887353860661053,1.1945506742182352,120.850425251495,117.67388238123755,NA,CCAAT,GC_box,Initiator,TATA,chr12:49265081-49265082,chr12:49265081-49265082,chr12:49265081-49265082,chr12:49265081-49265082
4639,TUBA1A,0.996902977,0.2492850811,D8L4Y_8h,protein_coding,3.9990478876675946,1.9996565571887785,3.276279137218269,4.273844677263802,NA,GC_box,NA,NA,NA,chr12:49186832-49186833,NA,NA,NA
3540,PRPH,0.04334351111,0.1189235295,D8L4Y_8h,protein_coding,0.3644653946299164,-1.4561462552758344,0.13554127860249557,0.1670257848295971,NA,GC_box,TATA,NA,NA,chr12:49295146-49295147,chr12:49295146-49295147,NA,NA
8496,TROAP,0.5607178654,0.1854416301,D8L4Y_8h,protein_coding,3.023689260591762,1.5963098838585517,17.295846508092918,14.76483790127942,NA,CCAAT,NA,NA,NA,chr12:49323254-49323255,NA,NA,NA
4780,C1QL4,0.5922088594,0.1863007294,D8L4Y_8h,protein_coding,3.1787790703088894,1.6684727505917323,0.6518193546984733,0.704667554042892,NA,GC_box,Initiator,NA,NA,chr12:49337187-49337188,chr12:49337187-49337188,NA,NA
10659,DNAJC22,0.068313275,0.3012446176,D8L4Y_8h,protein_coding,0.22677010976743178,-2.140697601574276,11.311772693562567,12.235055147870638,NA,Initiator,NA,NA,NA,chr12:49346887-49346888,NA,NA,NA
160842,SPATS2,0.5655740476,0.1574048538,D8L4Y_8h,protein_coding,3.5931169461814907,1.8452358919029512,381.4003972556604,412.6813417758248,NA,GC_box,Initiator,NA,NA,chr12:49367377-49367378,chr12:49367377-49367378,NA,NA
19308,KCNH3,0.2417817029,0.2372162133,D8L4Y_8h,protein_coding,1.019246111117313,0.02750245230600875,8.19581200176931,8.275040732803541,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
11602,MCRS1,0.9255722095,0.1950025338,D8L4Y_8h,protein_coding,4.746462476478857,2.246852677863561,13.762750279753412,14.189894799421646,NA,GC_box,NA,NA,NA,chr12:49568131-49568132,NA,NA,NA
76449,PRPF40B,0.5773946716,0.1684959654,D8L4Y_8h,protein_coding,3.426756659895668,1.77684374714557,52.1543174410923,51.24704173309387,NA,GC_box,NA,NA,NA,chr12:49623560-49623561,NA,NA,NA
22755,FAM186B,0.1862765769,0.1182286555,D8L4Y_8h,protein_coding,1.5755619998571326,0.6558665268889264,0.36973968853457867,0.33541042869804855,NA,GC_box,Initiator,NA,NA,chr12:49623255-49623256,chr12:49623255-49623256,NA,NA
57210,TMBIM6,0.14622606,0.2224787589,D8L4Y_8h,protein_coding,0.6572585208717648,-0.6054671544460893,128.95481049697145,132.7658268485257,NA,CCAAT,GC_box,Initiator,NA,chr12:49741556-49741557,chr12:49741556-49741557,chr12:49741556-49741557,NA
71667,FMNL3,0.1138654273,0.1126255747,D8L4Y_8h,protein_coding,1.0110086239586578,0.0157953035607336,16.487554165742168,15.185838889452198,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
37605,NCKAP5L,0.7367084853,0.1178288855,D8L4Y_8h,protein_coding,6.252358937062169,2.644400603330419,25.319291957463715,27.543816162289236,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7064,BCDIN3D,1.068607298,0.2573045757,D8L4Y_8h,protein_coding,4.1530831509421935,2.0541827569664246,8.851414856699753,8.466742606039109,NA,Initiator,NA,NA,NA,chr12:49843105-49843106,NA,NA,NA
37322,FAIM2,0.048954725,0.08409299539,D8L4Y_8h,protein_coding,0.5821498541342421,-0.7805375225301454,0.2595782874375559,0.262209917179033,NA,GC_box,Initiator,NA,NA,chr12:49903899-49903900,chr12:49903899-49903900,NA,NA
8142,AQP2,0.07617017273,0.08345121555,D8L4Y_8h,protein_coding,0.912750907557032,-0.13170689674089353,0.0063154935342457285,0.0032420180454925686,NA,GC_box,TATA,NA,NA,chr12:49950736-49950737,chr12:49950736-49950737,NA,NA
3811,AQP5,0.04121642222,0.07093605233,D8L4Y_8h,protein_coding,0.5810363118074011,-0.7832997673548504,0,0,NA,GC_box,TATA,NA,NA,chr12:49961871-49961872,chr12:49961871-49961872,NA,NA
9946,AQP6,0.306639359,0.1089491708,D8L4Y_8h,protein_coding,2.814517602551593,1.4928876711350165,0.0252109165770753,0.03323155989765356,NA,Initiator,NA,NA,NA,chr12:49972982-49972983,NA,NA,NA
56214,RACGAP1,0.1290208143,0.1372739699,D8L4Y_8h,protein_coding,0.9398782186745808,-0.08945425798663725,149.5571556747444,135.99310395948285,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
26064,ASIC1,0.6256773889,0.1093356365,D8L4Y_8h,protein_coding,5.722538496403229,2.5166552630467063,17.386435829354344,18.161256357083403,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
15508,SMARCD1,1.023442084,0.1363185402,D8L4Y_8h,protein_coding,7.507724792962535,2.9083757669635224,35.5726680262477,34.95661626826097,NA,GC_box,NA,NA,NA,chr12:50085341-50085342,NA,NA,NA
7332,GPD1,0.2020709167,0.09722783252,D8L4Y_8h,protein_coding,2.078323783042613,1.0554204298925458,0.19013241780411427,0.17021293458989173,NA,GC_box,NA,NA,NA,chr12:50104007-50104008,NA,NA,NA
8376,COX14,0.8578844479,0.1203069049,D8L4Y_8h,protein_coding,7.13079975428742,2.834063891092685,0,0,NA,Initiator,NA,NA,NA,chr12:50112235-50112236,NA,NA,NA
38245,CERS5,0.6216862059,0.1411580483,D8L4Y_8h,protein_coding,4.404185332590774,2.1388751802519113,51.01380830984755,52.226970364840035,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
107733,LIMA1,1.378411301,0.1082403207,D8L4Y_8h,protein_coding,12.734730385919857,3.6706965107213856,79.2781557389778,96.93367440503022,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
87622,LARP4,0.1114633556,0.1588147349,D8L4Y_8h,protein_coding,0.701845176206002,-0.5107752811017998,258.4622464557357,245.07740509605762,NA,Initiator,NA,NA,NA,chr12:50400894-50400895,NA,NA,NA
70393,FAM186A,0.0583763,0.08888995945,D8L4Y_8h,protein_coding,0.6567254655216292,-0.6066376958839023,0.33249407661678315,0.4758063030635192,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
243673,DIP2B,0.857095,0.1071614127,D8L4Y_8h,protein_coding,7.998168168979356,2.9996696154818645,318.16718650342756,335.0895886560251,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
57453,ATF1,1.387237289,0.1363002769,D8L4Y_8h,protein_coding,10.177802426753544,3.347354185743343,90.19129537401018,96.21057366016261,NA,GC_box,NA,NA,NA,chr12:50768055-50768056,NA,NA,NA
44965,TMPRSS12,0.08646308333,0.07994075221,D8L4Y_8h,protein_coding,1.0815895640169384,0.11315313660177614,0.08028575114263446,0.12305023142303972,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
49166,SLC11A2,0.136187381,0.2488534243,D8L4Y_8h,protein_coding,0.5472594214167701,-0.8697032083605338,56.37074658783816,59.00156115068205,NA,CCAAT,GC_box,Initiator,NA,chr12:51026383-51026384,chr12:51026383-51026384,chr12:51026383-51026384,NA
12463,LETMD1,0.9796250367,0.1747085551,D8L4Y_8h,protein_coding,5.607195572874382,2.4872793903134776,46.939499725047824,43.506361660863554,NA,CCAAT,NA,NA,NA,chr12:51048326-51048327,NA,NA,NA
22460,CSRNP2,3.059500249,0.1822676135,D8L4Y_8h,protein_coding,16.785759083853918,4.069165874803341,21.70930608000346,21.226548196194653,NA,TATA,NA,NA,NA,chr12:51083595-51083596,NA,NA,NA
79480,TFCP2,1.024556011,0.1149509013,D8L4Y_8h,protein_coding,8.912988061973552,3.1559091735548574,129.11436923049553,127.69819317111201,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
31127,POU6F1,0.551777746,0.1152265902,D8L4Y_8h,protein_coding,4.788632077390067,2.2596135939544504,7.648616497275804,7.786531607626081,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
32639,DAZAP2,0.9925766733,0.2279890522,D8L4Y_8h,protein_coding,4.353615507946746,2.1222140007111663,29.01345363521973,29.161111516329147,NA,GC_box,NA,NA,NA,chr12:51238825-51238826,NA,NA,NA
25858,SMAGP,0.7695026552,0.1557412265,D8L4Y_8h,protein_coding,4.94090532412752,2.3047754116404455,38.358877561391076,42.776956811175744,NA,Initiator,NA,NA,NA,chr12:51270209-51270210,NA,NA,NA
43631,BIN2,0.04278638,0.08861015682,D8L4Y_8h,protein_coding,0.4828608991959574,-1.0503204522921257,0.1443397489627922,0.20650697112620042,NA,GC_box,NA,NA,NA,chr12:51324125-51324126,NA,NA,NA
18238,CELA1,0.08002575455,0.08178972841,D8L4Y_8h,protein_coding,0.978432819202462,-0.03145529843565721,0.08349285482073833,0.05586018405128479,NA,Initiator,NA,NA,NA,chr12:51346710-51346711,NA,NA,NA
124447,SLC4A8,0.5202158281,0.08488157208,D8L4Y_8h,protein_coding,6.128725179709231,2.615587013854152,10.090866242472902,9.548569185794447,NA,GC_box,NA,NA,NA,chr12:51424830-51424831,NA,NA,NA
41621,GALNT6,0.0465295375,0.1610099673,D8L4Y_8h,protein_coding,0.2889854477971812,-1.7909312489414444,21.999760086941066,23.38800855730507,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
222599,SCN8A,0.2287260714,0.09432705509,D8L4Y_8h,protein_coding,2.424819381690293,1.2778772888072647,167.5996439455613,161.43911652511147,NA,GC_box,NA,NA,NA,chr12:51591232-51591233,NA,NA,NA
1005,TMDD1,0.284615625,0.164144995,D8L4Y_8h,protein_coding,1.7339281346957913,0.7940441050957651,0.01563974003187496,0.030641990931182087,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
30820,FIGNL2,0.1135398143,0.1815035165,D8L4Y_8h,protein_coding,0.6255515953047665,-0.6767992125418403,1.0108754662729964,1.0573158491466963,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3719,ANKRD33,0.06824878333,0.08459121591,D8L4Y_8h,protein_coding,0.806806978665641,-0.3097045319543746,0.010557100321909525,0.010557100321909525,NA,GC_box,NA,NA,NA,chr12:51888103-51888104,NA,NA,NA
16454,ACVRL1,0.04115915556,0.07909017723,D8L4Y_8h,protein_coding,0.5204079318257965,-0.9422851437491497,0.405072279269987,0.2620099761484754,NA,Initiator,NA,NA,NA,chr12:51907506-51907507,NA,NA,NA
45380,ACVR1B,0.7558300575,0.102264858,D8L4Y_8h,protein_coding,7.390907025950205,2.885751425473247,78.83840044190828,78.33713053963909,NA,GC_box,NA,NA,NA,chr12:51951702-51951703,NA,NA,NA
8944,TAMALIN,0.08787734286,0.08980809544,D8L4Y_8h,protein_coding,0.9785013525724982,-0.03135424981117805,1.3897929516667455,1.338010618739651,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
36676,NR4A1,0.4191714727,0.221763014,D8L4Y_8h,protein_coding,1.8901775599965465,0.9185217650782299,11.592243701484266,15.345098991243953,NA,CCAAT,GC_box,TATA,NA,chr12:52051441-52051442,chr12:52051441-52051442,chr12:52051441-52051442,NA
8250,ATG101,0.2603519687,0.2757359084,D8L4Y_8h,protein_coding,0.9442077029819305,-0.08282384218428264,19.797921318048083,21.333041432431003,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
28552,SMIM41,0.150801675,0.09021621638,D8L4Y_8h,protein_coding,1.6715584076903403,0.7411937665694349,0.655308758889924,0.6215506164942418,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
23019,KRT80,0.2378571771,0.09747426658,D8L4Y_8h,protein_coding,2.4402048401644922,1.2870022582330467,6.160357636025161,6.9111199439702595,NA,GC_box,Initiator,NA,NA,chr12:52192013-52192014,chr12:52192013-52192014,NA,NA
5622,KRT81,0.07059275,0.09043259888,D8L4Y_8h,protein_coding,0.7806117580859685,-0.3573229011284839,0.029988633890140087,0.01217059922580388,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7098,KRT83,0.09619232143,0.07481111788,D8L4Y_8h,protein_coding,1.285802487062101,0.36266904638231046,0.004498390549366964,0.004498390549366964,NA,GC_box,NA,NA,NA,chr12:52321646-52321647,NA,NA,NA
7476,KRT85,0.04233723333,0.08187723846,D8L4Y_8h,protein_coding,0.5170818426012654,-0.9515354496078033,0,0,NA,Initiator,TATA,NA,NA,chr12:52367480-52367481,chr12:52367480-52367481,NA,NA
7841,KRT84,0.09136503333,0.07512761574,D8L4Y_8h,protein_coding,1.2161311447203929,0.2822988140083425,0.008996781098733928,0.03292761317835236,NA,GC_box,Initiator,TATA,NA,chr12:52385651-52385652,chr12:52385651-52385652,chr12:52385651-52385652,NA
12405,KRT82,0.0827462875,0.08997012025,D8L4Y_8h,protein_coding,0.9197085351233596,-0.12075136584229848,0.006058709772542561,0.006058709772542561,NA,Initiator,NA,NA,NA,chr12:52406265-52406266,NA,NA,NA
10302,KRT75,0.0437500125,0.08765134444,D8L4Y_8h,protein_coding,0.4991368105020706,-1.0024927907865058,0,0,NA,CCAAT,Initiator,TATA,NA,chr12:52434370-52434371,chr12:52434370-52434371,chr12:52434370-52434371,NA
5496,KRT6B,0.09659014667,0.07864414345,D8L4Y_8h,protein_coding,1.228192493842973,0.29653669112248243,0,0.012580965597793196,NA,GC_box,TATA,NA,NA,chr12:52493256-52493257,chr12:52493256-52493257,NA,NA
5290,KRT6C,0.08002577273,0.07366835054,D8L4Y_8h,protein_coding,1.086297876135398,0.11941976197963067,0,0.0032420180454925686,NA,GC_box,TATA,NA,NA,chr12:52473804-52473805,chr12:52473804-52473805,NA,NA
6082,KRT6A,0.09228047333,0.08199823933,D8L4Y_8h,protein_coding,1.1253957900073852,0.17043247154095992,0.004498390549366964,0.010982426640352101,NA,GC_box,TATA,NA,NA,chr12:52493256-52493257,chr12:52493256-52493257,NA,NA
5956,KRT5,0.05535746667,0.08438729389,D8L4Y_8h,protein_coding,0.6559929121812961,-0.6082478678734802,0.018176129317627684,0.021418147363120255,NA,TATA,NA,NA,NA,chr12:52520393-52520394,NA,NA,NA
9237,KRT71,0.08965920667,0.07001630694,D8L4Y_8h,protein_coding,1.280547497982618,0.3567607662763381,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
8062,KRT74,0.03887662857,0.07863228431,D8L4Y_8h,protein_coding,0.49441051994283597,-1.0162186540158438,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
15950,KRT72,0.06223942,0.07895864821,D8L4Y_8h,protein_coding,0.7882533631334061,-0.343268674614926,0.012630987068491457,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
10990,KRT73,0.04482961,0.08478827161,D8L4Y_8h,protein_coding,0.5287241873050843,-0.919412768344553,0,0,NA,Initiator,NA,NA,NA,chr12:52630760-52630761,NA,NA,NA
7654,KRT2,0.02910225,0.08122575087,D8L4Y_8h,protein_coding,0.35828846995305097,-1.4808064778226813,0,0,NA,CCAAT,Initiator,TATA,NA,chr12:52652210-52652211,chr12:52652210-52652211,chr12:52652210-52652211,NA
5672,KRT1,0.1166666563,0.07949286205,D8L4Y_8h,protein_coding,1.4676368832539726,0.5534950665939999,0,0,NA,CCAAT,TATA,NA,NA,chr12:52680406-52680407,chr12:52680406-52680407,NA,NA
13899,KRT77,0.07985535,0.08846443277,D8L4Y_8h,protein_coding,0.9026831179443282,-0.14770846864677542,0,0,NA,TATA,NA,NA,NA,chr12:52703523-52703524,NA,NA,NA
9191,KRT76,0.05569055714,0.0744546268,D8L4Y_8h,protein_coding,0.7479798037212108,-0.41892877860415173,0,0,NA,TATA,NA,NA,NA,chr12:52777344-52777345,NA,NA,NA
6433,KRT3,0.0389640625,0.07922131228,D8L4Y_8h,protein_coding,0.49183813520136255,-1.023744494697339,0.012096750768948334,0,NA,Initiator,TATA,NA,NA,chr12:52796116-52796117,chr12:52796116-52796117,NA,NA
7568,KRT4,0.08055121,0.07989829375,D8L4Y_8h,protein_coding,1.0081718422178445,0.011741566204642805,0,0,NA,GC_box,Initiator,TATA,NA,chr12:52814115-52814116,chr12:52814115-52814116,chr12:52814115-52814116,NA
12904,KRT79,0.06488641667,0.06931163464,D8L4Y_8h,protein_coding,0.9361547596881205,-0.09518104736647516,0,0.012580965597793196,NA,GC_box,TATA,NA,NA,chr12:52834310-52834311,chr12:52834310-52834311,NA,NA
11289,KRT78,0.1006705583,0.08190053046,D8L4Y_8h,protein_coding,1.229180784722356,0.29769711916160035,0.012318260565304445,0.018198376992211725,NA,GC_box,Initiator,TATA,NA,chr12:52848993-52848994,chr12:52848993-52848994,chr12:52848993-52848994,NA
4036,KRT18,2.133664006,0.730473696,D8L4Y_8h,protein_coding,2.9209320166950956,1.5464287805162142,43.41467143800767,50.444550513989064,NA,GC_box,TATA,NA,NA,chr12:52949120-52949121,chr12:52949120-52949121,NA,NA
52768,KRT8,1.280757132,0.6155220209,D8L4Y_8h,protein_coding,2.080765737881012,1.0571145490128657,68.34176010230085,77.69240117212219,NA,GC_box,Initiator,NA,NA,chr12:52926468-52926469,chr12:52926468-52926469,NA,NA
35934,EIF4B,1.066296667,0.3733481954,D8L4Y_8h,protein_coding,2.8560380902808027,1.514015220365883,360.10865419091897,378.13719429906206,NA,CCAAT,GC_box,NA,NA,chr12:53006455-53006456,chr12:53006455-53006456,NA,NA
17411,TNS2,0.8457564747,0.4601329965,D8L4Y_8h,protein_coding,1.8380696040780462,0.8781913996829285,5.013968556816887,5.138923895012859,NA,GC_box,Initiator,NA,NA,chr12:53050064-53050065,chr12:53050064-53050065,NA,NA
15089,SPRYD3,1.079142881,0.1879536241,D8L4Y_8h,protein_coding,5.7415380318809195,2.52143725497449,17.318150132777767,17.441349211198585,NA,CCAAT,NA,NA,NA,chr12:53079381-53079382,NA,NA,NA
4910,IGFBP6,0.370177525,0.3523898845,D8L4Y_8h,protein_coding,1.050477159766486,0.07104479423385421,3.4289814562435894,2.975123311679821,NA,GC_box,Initiator,NA,NA,chr12:53097666-53097667,chr12:53097666-53097667,NA,NA
21050,SOAT2,0.1250276222,0.09290852887,D8L4Y_8h,protein_coding,1.3457066183336284,0.4283639178160227,1.497394390313861,1.5894352409130386,NA,GC_box,NA,NA,NA,chr12:53103485-53103486,NA,NA,NA
23263,CSAD,1.172079608,0.1138410205,D8L4Y_8h,protein_coding,10.295758091873395,3.363978156535052,3.3432524998641164,3.255024221227931,NA,Initiator,NA,NA,NA,chr12:53180645-53180646,NA,NA,NA
14439,ZNF740,1.122534742,0.3179462936,D8L4Y_8h,protein_coding,3.5305797381372592,1.8199051003980522,36.67899894228936,37.8118116370285,NA,GC_box,NA,NA,NA,chr12:53180721-53180722,NA,NA,NA
15960,ITGB7,0.1627674864,0.2704308972,D8L4Y_8h,protein_coding,0.6018819893927415,-0.7324474484464076,0.5547332447077693,0.5986698646572656,NA,GC_box,NA,NA,NA,chr12:53207250-53207251,NA,NA,NA
22414,RARG,0.1821094828,0.2963587223,D8L4Y_8h,protein_coding,0.6144900389186218,-0.7025384706509931,17.451472354564554,19.054511808557418,NA,Initiator,NA,NA,NA,chr12:53232187-53232188,NA,NA,NA
3156,MFSD5,0.1754809333,0.6198739203,D8L4Y_8h,protein_coding,0.28309133124212194,-1.8206605228442783,2.280954415675312,2.4254996031933818,NA,GC_box,NA,NA,NA,chr12:53252180-53252181,NA,NA,NA
25340,ESPL1,0.2910361395,0.1324696769,D8L4Y_8h,protein_coding,2.197001957811826,1.1355361553889336,30.01406796550494,26.75905834052361,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4162,PFDN5,0.7619571951,0.1630496299,D8L4Y_8h,protein_coding,4.673161144660777,2.224398786527466,0.06430772895065275,0.034791939412079774,NA,GC_box,NA,NA,NA,chr12:53295558-53295559,NA,NA,NA
7483,MYG1,1.550221053,0.1665953641,D8L4Y_8h,protein_coding,9.305307271752588,3.218053790490172,0.00957610340226637,0.006290482798896598,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
17409,AAAS,0.3398546167,0.2709541952,D8L4Y_8h,protein_coding,1.254288077913473,0.32686873637453645,13.114386283953264,13.197866479773749,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
18741,SP7,0.449806193,0.08867607083,D8L4Y_8h,protein_coding,5.0724641810339,2.342686772495051,0.3127485101586385,0.30611546914244814,NA,CCAAT,Initiator,NA,NA,chr12:53336387-53336388,chr12:53336387-53336388,NA,NA
36271,SP1,0.7786033291,0.1622731334,D8L4Y_8h,protein_coding,4.798103745126795,2.262464352079412,97.5765950302225,102.94429094371405,NA,CCAAT,GC_box,NA,NA,chr12:53380175-53380176,chr12:53380175-53380176,NA,NA
7818,AMHR2,0.08176114667,0.08165526845,D8L4Y_8h,protein_coding,1.0012966489732973,0.0018694572903683198,0.02973729933492909,0.04841969187072676,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4968,PRR13,1.487990857,0.1806231468,D8L4Y_8h,protein_coding,8.238096187348676,3.042310971095803,0.0063154935342457285,0.005880116426907281,NA,GC_box,NA,NA,NA,chr12:53441737-53441738,NA,NA,NA
29061,PCBP2,1.536953654,0.2984545064,D8L4Y_8h,protein_coding,5.149708317488484,2.364490719513315,147.7529972249958,143.03219468388227,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
20395,MAP3K12,0.3914721552,0.50459197,D8L4Y_8h,protein_coding,0.7758192331122511,-0.3662075531354373,12.347549935210592,12.685640676658283,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5511,TARBP2,0.6518443765,0.3306957995,D8L4Y_8h,protein_coding,1.9711298948627862,0.9790228512162948,4.673121243958801,4.322439492710182,NA,GC_box,Initiator,NA,NA,chr12:53501282-53501283,chr12:53501282-53501283,NA,NA
44683,ATP5MC2,0.04567103333,0.2004364142,D8L4Y_8h,protein_coding,0.2278579643937773,-2.133793296454392,58.081611445536446,61.755794610022726,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
19229,CALCOCO1,0.3458538333,0.1245891717,D8L4Y_8h,protein_coding,2.775954190728439,1.4729837605119198,8.925501413839816,8.844579997717299,NA,GC_box,NA,NA,NA,chr12:53727445-53727446,NA,NA,NA
7714,HOXC13,0.1289888059,0.07764110369,D8L4Y_8h,protein_coding,1.661346886760105,0.7323533373328718,4.555878515657509,4.752192570817964,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4054,HOXC12,0.08501368571,0.06745343924,D8L4Y_8h,protein_coding,1.260331373282843,0.33380310494570925,0.02746257156812783,0.02915855595797978,NA,GC_box,NA,NA,NA,chr12:53954902-53954903,NA,NA,NA
4518,HOXC11,0.0936232,0.1924445673,D8L4Y_8h,protein_coding,0.4864943776461701,-1.0395049628282709,0.16448947950264725,0.1873670416011037,NA,CCAAT,NA,NA,NA,chr12:53973203-53973204,NA,NA,NA
67732,SMUG1,1.181709347,0.1544953058,D8L4Y_8h,protein_coding,7.648836583616121,2.9352403252313475,35.9939347761643,34.977252040492985,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
49192,CBX5,1.481057569,0.1819926849,D8L4Y_8h,protein_coding,8.138006040263654,3.024675351222042,113.85428734217142,104.43848864685792,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6896,HNRNPA1,0.6259749615,0.8462279982,D8L4Y_8h,protein_coding,0.7397237657363059,-0.4349414676631832,0,0,NA,CCAAT,GC_box,NA,NA,chr12:54280746-54280747,chr12:54280746-54280747,NA,NA
8905,NFE2,0.3075679857,0.07972306494,D8L4Y_8h,protein_coding,3.8579548582518406,1.9478362625790273,0.8773984424145426,1.0185127109685996,NA,GC_box,Initiator,NA,NA,chr12:54301014-54301015,chr12:54301014-54301015,NA,NA
50645,COPZ1,0.196069637,0.2103805025,D8L4Y_8h,protein_coding,0.9319762747500804,-0.10163486611947292,23.36751779596692,24.94199088977926,NA,CCAAT,NA,NA,NA,chr12:54325139-54325140,NA,NA,NA
2043,GPR84,0.2323715833,0.1082772085,D8L4Y_8h,protein_coding,2.1460802926037754,1.1017040535288738,0.06645530998935188,0.06774644677001625,NA,TATA,NA,NA,NA,chr12:54364483-54364484,NA,NA,NA
22166,ZNF385A,0.2367005714,0.1509995942,D8L4Y_8h,protein_coding,1.5675576656615942,0.6485185163502915,17.746213374063043,17.531708805029165,NA,GC_box,Initiator,NA,NA,chr12:54391297-54391298,chr12:54391297-54391298,NA,NA
