,EXPERIMENT,WELL,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TIME_IN_AUXIN,TotalNumberCells,RFP_561_Intensity,RFP_Intensity_BGS,RFP_Intensity_FC,GFP_488_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC
52,250908_mACmChPOLR2A_ARMC5,E16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,2967,249.44224031928903,101.01094422149907,1.337808831757945,265.1081620183184,18.11491553063061,0.06662642530549956
53,250908_mACmChPOLR2A_ARMC5,E17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,2596,255.46600578519795,107.034709687408,1.41758876751481,272.0384977352745,25.04525124758672,0.09211611054344876
54,250908_mACmChPOLR2A_ARMC5,E18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2953,244.24709472454012,95.81579862675017,1.269003300708922,272.01927166670407,25.026025179016273,0.09204539731161716
55,250908_mACmChPOLR2A_ARMC5,E19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2721,239.05831784472477,90.62702174693482,1.2002821181743175,280.5461007663368,33.552854278648994,0.12340696458687249
56,250908_mACmChPOLR2A_ARMC5,E20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2820,230.52296346016578,82.09166736237583,1.087238204310808,311.4345065565767,64.44126006888891,0.23701412205385172
57,250908_mACmChPOLR2A_ARMC5,E21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,2716,227.86906125564636,79.4377651578564,1.0520894010282396,359.603452400233,112.61020591254518,0.4141788825999527
60,250908_mACmChPOLR2A_ARMC5,F04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3073,258.56845741097226,110.1371613131823,1.4586782476404623,856.4346234446641,609.4413769569763,2.2415175114256387
61,250908_mACmChPOLR2A_ARMC5,F05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2961,268.05617908644126,119.62488298865131,1.5843355014017058,890.2189704180716,643.2257239303839,2.3657759031533123
62,250908_mACmChPOLR2A_ARMC5,F06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2659,269.72046165698094,121.28916555919099,1.6063775874208852,897.9203370661636,650.9270905784758,2.394101430195475
63,250908_mACmChPOLR2A_ARMC5,F07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2546,267.3517662223018,118.92047012451187,1.575006118748048,898.4751551842044,651.4819086965166,2.396142044066253
64,250908_mACmChPOLR2A_ARMC5,F08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2428,275.3936136946141,126.96231759682414,1.68151392990679,929.7268103230127,682.733563835325,2.511085227944658
65,250908_mACmChPOLR2A_ARMC5,F09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3130,268.52632609498585,120.0950299971959,1.5905622209428707,897.1370772785752,650.1438307908875,2.391220610815207
66,250908_mACmChPOLR2A_ARMC5,F10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3045,259.95347949791375,111.5221834001238,1.4770217528355734,855.6535687534672,608.6603222657794,2.2386448023614123
67,250908_mACmChPOLR2A_ARMC5,F11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3099,275.485274393849,127.05397829605906,1.6827279022531203,973.7265111834848,726.7332646957971,2.672915559302682
68,250908_mACmChPOLR2A_ARMC5,F12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2592,272.74927885572674,124.31798275793679,1.6464918386982241,925.971162989575,678.9779165018872,2.4972720055693185
69,250908_mACmChPOLR2A_ARMC5,F13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2540,273.44000640517004,125.00871030738008,1.6556399703497555,917.6851307080007,670.6918842203129,2.4667960858801665
70,250908_mACmChPOLR2A_ARMC5,F14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3119,271.48231078470525,123.0510146869153,1.6297118641317936,906.092754425204,659.0995079375163,2.4241594756672726
71,250908_mACmChPOLR2A_ARMC5,F15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2668,276.1340847593889,127.70278866159893,1.6913208744686061,952.3580991810251,705.3648526933373,2.594322816003842
72,250908_mACmChPOLR2A_ARMC5,F16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2873,258.0892786856319,109.65798258784193,1.4523319102639385,808.4161154461224,561.4228689584346,2.064906059330449
73,250908_mACmChPOLR2A_ARMC5,F17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2807,265.1169797456672,116.68568364787725,1.5454081666788237,867.558119537481,620.5648730497933,2.2824295863569803
74,250908_mACmChPOLR2A_ARMC5,F18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3412,270.71030285288884,122.27900675509889,1.6194872390940707,888.5126882261225,641.5194417384347,2.3595002192938
75,250908_mACmChPOLR2A_ARMC5,F19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3184,269.1312201139252,120.69992401613527,1.5985735564179668,889.4652746314607,642.472028143773,2.363003819786719
76,250908_mACmChPOLR2A_ARMC5,F20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3015,270.36799576835716,121.93669967056721,1.6149536566749656,878.2128823736639,631.2196358859761,2.3216176664257167
77,250908_mACmChPOLR2A_ARMC5,F21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2581,266.0560251927049,117.62472909491495,1.5578450694535801,869.2716267879601,622.2783803002724,2.288731843888429
80,250908_mACmChPOLR2A_ARMC5,G04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2383,224.43085949642466,75.9995633986347,1.0065531800345393,539.9354033727743,292.94215688508655,1.0774374686723536
81,250908_mACmChPOLR2A_ARMC5,G05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2391,230.7220959440129,82.29079984622294,1.0898755541310055,546.7534270878507,299.7601806001629,1.1025140718182833
82,250908_mACmChPOLR2A_ARMC5,G06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2109,229.1721608018327,80.74086470404274,1.0693479079651225,546.078942975549,299.08569648786124,1.1000333279665093
83,250908_mACmChPOLR2A_ARMC5,G07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3042,223.93998632281514,75.50869022502519,1.0000519590827992,539.7165776964495,292.7233312087617,1.0766326306617136
84,250908_mACmChPOLR2A_ARMC5,G08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2685,224.71185713517536,76.28056103738541,1.0102747680834492,530.5223068665931,283.52906037890534,1.0428162213249912
85,250908_mACmChPOLR2A_ARMC5,G09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2585,220.4703287876302,72.03903268984024,0.9540991315993989,507.8766904065081,260.88344391882026,0.9595259365304737
86,250908_mACmChPOLR2A_ARMC5,G10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2575,223.962098875711,75.53080277792105,1.000344822086752,532.8058224076756,285.8125759199878,1.0512149619856703
87,250908_mACmChPOLR2A_ARMC5,G11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3231,226.73930134447417,78.30800524668422,1.0371266383436537,536.8193461251454,289.8260996374577,1.0659766503701233
88,250908_mACmChPOLR2A_ARMC5,G12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2576,221.08631535739383,72.65501925960388,0.9622573790014529,532.4724284520559,285.4791819643681,1.0499887433238255
89,250908_mACmChPOLR2A_ARMC5,G13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2245,223.4719023220622,75.04060622427224,0.9938525624229806,527.0036259349271,280.0103794472393,1.0298745583141355
90,250908_mACmChPOLR2A_ARMC5,G14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2826,222.50414081893774,74.07284472114779,0.9810353385479496,535.3740711365976,288.3808246489099,1.0606609476329196
91,250908_mACmChPOLR2A_ARMC5,G15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2736,225.16654041471688,76.73524431692692,1.016296682953282,539.0764014386635,292.08315495097577,1.0742780706556454
92,250908_mACmChPOLR2A_ARMC5,G16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3364,220.75144426394138,72.32014816615143,0.9578222803121589,545.0655087405361,298.0722622528483,1.096305929942105
93,250908_mACmChPOLR2A_ARMC5,G17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2759,225.53332103530803,77.10202493751808,1.0211543977021762,534.5571526860517,287.56390619836395,1.0576563321251107
94,250908_mACmChPOLR2A_ARMC5,G18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2226,224.06993409432368,75.63863799653373,1.0017730129520728,528.6283853762078,281.63513888852003,1.0358504025498347
95,250908_mACmChPOLR2A_ARMC5,G19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2691,227.9536411228492,79.52234502505925,1.0532095934411008,529.0830236584488,282.08977717076107,1.0375225562787072
96,250908_mACmChPOLR2A_ARMC5,G20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2742,218.09447990658322,69.66318380879326,0.9226329212745341,519.1028788441689,272.10963235648114,1.000815712579528
97,250908_mACmChPOLR2A_ARMC5,G21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2209,225.6447689411017,77.21347284331173,1.0226304357077685,526.613210708761,279.61996422107325,1.0284386161558463
100,250908_mACmChPOLR2A_ARMC5,H04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,3037,290.03871659510145,141.6074204973115,1.8754765559695001,292.1163077081138,45.123061220426024,0.16596203624988917
101,250908_mACmChPOLR2A_ARMC5,H05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,3261,288.3166966808388,139.88540058304883,1.8526697852030378,312.4693143252943,65.47606783760651,0.24082013165910954
102,250908_mACmChPOLR2A_ARMC5,H06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2878,276.54466421319967,128.1133681154097,1.6967586695875385,314.4643505965635,67.47110410887572,0.2481578492921132
103,250908_mACmChPOLR2A_ARMC5,H07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,3148,270.58383418976035,122.1525380919704,1.6178122632211307,333.15927664289455,86.16603015520676,0.31691754578153714
104,250908_mACmChPOLR2A_ARMC5,H08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2343,268.77661464551835,120.3453185477284,1.5938770917815794,413.3601828009248,166.366936313237,0.6118954425614602
105,250908_mACmChPOLR2A_ARMC5,H09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,2654,265.83644445991297,117.40514836212301,1.5549368989986165,540.1301426141381,293.1368961264503,1.0781537170863655
106,250908_mACmChPOLR2A_ARMC5,H10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,2770,285.62506302848556,137.1937669306956,1.817021259196995,288.1346293883622,41.141382900674415,0.1513174748268516
107,250908_mACmChPOLR2A_ARMC5,H11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,2868,282.89110485440915,134.4598087566192,1.7808121788926277,303.5652422158297,56.5719957281419,0.20807106946707768
108,250908_mACmChPOLR2A_ARMC5,H12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2744,276.95433456070083,128.52303846291088,1.7021844243235265,305.22690021307153,58.23365372538373,0.21418262611493055
109,250908_mACmChPOLR2A_ARMC5,H13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2643,280.5156807065907,132.08438460880072,1.7493515938182602,323.51688216789603,76.52363568020823,0.2814529434670329
110,250908_mACmChPOLR2A_ARMC5,H14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,3385,269.626554151778,121.19525805398806,1.6051338579339758,357.3683967640956,110.37515027640782,0.4059583768436359
111,250908_mACmChPOLR2A_ARMC5,H15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,3048,271.0751363101781,122.64384021238814,1.6243191652288476,447.75762781556426,200.76438132787646,0.7384088009645244
112,250908_mACmChPOLR2A_ARMC5,H16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,2959,286.3939762165242,137.96268011873426,1.827204896838849,281.9276612954169,34.9344148077291,0.1284883263652444
113,250908_mACmChPOLR2A_ARMC5,H17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,3263,279.5933116044421,131.16201550665212,1.7371355558383637,291.6973691340598,44.704122646371985,0.16442118558654456
114,250908_mACmChPOLR2A_ARMC5,H18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2684,281.9056887870817,133.47439268929176,1.767761134493557,304.1740311834413,57.18078469575349,0.21031018742535906
115,250908_mACmChPOLR2A_ARMC5,H19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2814,273.9409677079614,125.50967161017147,1.6622748004704766,310.7408731113018,63.747626623614025,0.23446294720278166
116,250908_mACmChPOLR2A_ARMC5,H20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2906,267.8563428450756,119.42504674728562,1.5816888308783803,352.31707895516445,105.32383246747665,0.38737969519745236
117,250908_mACmChPOLR2A_ARMC5,H21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,2371,267.0620171048631,118.63072100707316,1.5711686243924505,440.23664308237704,193.24339659468924,0.7107467162751316
120,250908_mACmChPOLR2A_ARMC5,I04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,2734,254.0556090410761,105.62431294328616,1.398909195364377,281.4544191739656,34.46117268627782,0.12674774795608898
121,250908_mACmChPOLR2A_ARMC5,I05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,2295,252.87095398429338,104.43965788650343,1.383219390563866,283.6910652224817,36.69781873479391,0.13497410322858913
122,250908_mACmChPOLR2A_ARMC5,I06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2290,241.97127829293953,93.53998219514958,1.238861939838373,287.9036167256689,40.910370237981084,0.15046781323778505
123,250908_mACmChPOLR2A_ARMC5,I07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2569,238.5823749109348,90.15107881314484,1.1939786362581322,292.60283547887707,45.60958899118927,0.16775147910558436
124,250908_mACmChPOLR2A_ARMC5,I08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2614,235.57284932417951,87.14155322638956,1.154119886888024,328.6115846349877,81.61833814729991,0.3001911933254694
125,250908_mACmChPOLR2A_ARMC5,I09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,2479,222.56406447099334,74.13276837320339,0.9818289791932184,359.5043196401729,112.51107315248512,0.41381427358909084
126,250908_mACmChPOLR2A_ARMC5,I10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,2518,246.90323720150346,98.4719411037135,1.3041817746007907,269.13805338701167,22.144806899323868,0.08144831369970791
127,250908_mACmChPOLR2A_ARMC5,I11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,2743,245.98885383489701,97.55755773710706,1.2920715012746027,272.0391629482525,25.04591646056471,0.09211855718818832
128,250908_mACmChPOLR2A_ARMC5,I12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,3123,239.0594608624282,90.62816476463826,1.200297256525813,274.92902363802267,27.93577715033487,0.10274742747271721
129,250908_mACmChPOLR2A_ARMC5,I13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2405,233.34038683624735,84.9090907384574,1.1245527141827092,283.3285166889671,36.335270201279315,0.13364065440587813
130,250908_mACmChPOLR2A_ARMC5,I14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2658,227.858395038823,79.42709894103305,1.0519481355527238,313.0542416248231,66.06099513713528,0.24297148671043747
131,250908_mACmChPOLR2A_ARMC5,I15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,2888,232.4170185852115,83.98572248742155,1.1123234432782432,361.0213359823195,114.0280894946317,0.4193938400980456
132,250908_mACmChPOLR2A_ARMC5,I16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,24.0,3069,241.27707107797337,92.84577498018342,1.229667722811599,261.4916899760022,14.498443488314393,0.05332508785297979
133,250908_mACmChPOLR2A_ARMC5,I17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,8.0,2954,245.87724142196143,97.44594532417148,1.2905932845040355,269.13995650022605,22.14671001253825,0.08145531332552519
134,250908_mACmChPOLR2A_ARMC5,I18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,4.0,2756,237.983100331756,89.55180423396604,1.1860417257495501,271.7281708207436,24.73492433305583,0.09097473216073881
135,250908_mACmChPOLR2A_ARMC5,I19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2.0,2874,230.68240390348438,82.25110780569443,1.0893498649318918,279.1343437781513,32.14109729046348,0.11821454062200154
136,250908_mACmChPOLR2A_ARMC5,I20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1.0,2635,228.00045240343525,79.5691563056453,1.0538295712571342,308.01692015348056,61.02367366579276,0.22444428341309436
137,250908_mACmChPOLR2A_ARMC5,I21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.5,1907,225.86323976987174,77.43194367208179,1.025523906375354,357.4330962564909,110.4398497688031,0.40619634074085026
140,250908_mACmChPOLR2A_ARMC5,J04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3149,262.4870147841219,114.05571868633197,1.51057639295484,723.7672432226038,476.77399673491607,1.7535686008223719
141,250908_mACmChPOLR2A_ARMC5,J05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3273,265.39276880397273,116.96147270618278,1.5490607712628803,717.7050986919796,470.71185220429186,1.7312721115520895
142,250908_mACmChPOLR2A_ARMC5,J06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2591,268.9323005955446,120.50100449775462,1.5959390271543346,727.9898027588217,480.99655627113395,1.7690991202477666
143,250908_mACmChPOLR2A_ARMC5,J07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2905,262.7383987706915,114.30710267290155,1.5139057719640872,713.5029144106096,466.50966792292184,1.7158165320508088
144,250908_mACmChPOLR2A_ARMC5,J08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2553,266.974934399671,118.54363830188103,1.570015283900514,722.6000966641125,475.6068501764247,1.7492758508579347
145,250908_mACmChPOLR2A_ARMC5,J09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2827,261.1309259979553,112.69962990016532,1.4926160860914226,691.0429847135969,444.0497382259091,1.633209200772091
146,250908_mACmChPOLR2A_ARMC5,J10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3283,257.1852242216825,108.75392812389256,1.4403584349580396,708.1714167985843,461.1781703108966,1.6962073527083268
147,250908_mACmChPOLR2A_ARMC5,J11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2396,266.3978111284233,117.96651503063336,1.5623717496752014,742.2144007132501,495.2211542255624,1.8214170077647664
148,250908_mACmChPOLR2A_ARMC5,J12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2366,269.7493458441395,121.31804974634954,1.6067601352821756,738.9741114771456,491.9808649894578,1.8094992658138043
149,250908_mACmChPOLR2A_ARMC5,J13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3024,267.13009748708333,118.69880138929338,1.5720702943778726,724.8451427724602,477.85189628477247,1.7575331014419802
